global_0, 2, 32.5, 48.3, 750
PEbA_0, 2, 23.8, 85.3, 856
global_1, 2, 32.6, 40.2, 712
PEbA_1, 2, 16.6, 67.7, 880
global_2, 2, 28.2, 37.2, 666
PEbA_2, 2, 17.5, 50.8, 800
global_3, 2, 32.9, 41.5, 772
PEbA_3, 2, 20.2, 74.6, 912
global_4, 2, 33.4, 32.3, 688
PEbA_4, 2, 19.7, 69.6, 782
global_5, 2, 25.0, 24.5, 728
PEbA_5, 2, 14.7, 58.9, 818
