92.48, 426, 412, 63.59
89.08, 426, 412, 63.59
94.2, 425, 414, 61.35
86.96, 425, 414, 61.35
86.89, 443, 412, 54.13
83.74, 443, 412, 54.13
93.17, 480, 410, 60.0
85.12, 480, 410, 60.0
89.18, 453, 388, 59.54
91.75, 453, 388, 59.54
98.79, 423, 414, 75.36
87.44, 423, 414, 75.36
96.14, 438, 415, 57.83
96.14, 438, 415, 57.83
92.59, 483, 405, 60.0
87.41, 483, 405, 60.0
94.24, 457, 382, 62.3
93.46, 457, 382, 62.3
93.27, 438, 416, 57.69
84.13, 438, 416, 57.69
95.07, 483, 406, 60.84
87.19, 483, 406, 60.84
89.03, 457, 383, 63.45
93.47, 457, 383, 63.45
88.32, 494, 411, 59.12
82.73, 494, 411, 59.12
87.56, 470, 386, 60.1
89.38, 470, 386, 60.1
89.73, 482, 409, 77.51
89.73, 482, 409, 77.51
