82.49, 513, 434, 39.17
87.56, 513, 434, 39.17
87.24, 478, 431, 39.91
80.74, 478, 431, 39.91
65.75, 494, 438, 24.2
54.79, 494, 438, 24.2
82.26, 473, 371, 37.63
72.85, 473, 368, 37.63
83.66, 474, 410, 28.29
71.46, 474, 410, 28.29
74.8, 493, 369, 29.54
54.2, 493, 369, 29.54
84.76, 517, 420, 42.86
80.48, 517, 420, 42.86
83.8, 470, 426, 38.73
90.61, 470, 426, 38.73
80.92, 536, 435, 36.55
80.46, 536, 435, 36.55
77.17, 483, 438, 35.62
83.56, 483, 438, 35.62
83.26, 573, 430, 42.79
81.4, 573, 430, 42.79
81.16, 539, 430, 39.77
49.07, 539, 430, 39.77
93.68, 497, 427, 40.75
81.03, 497, 427, 40.75
65.87, 531, 416, 27.88
44.95, 531, 416, 27.88
74.46, 492, 367, 36.68
51.36, 492, 367, 36.68
80.93, 490, 409, 34.72
71.88, 490, 409, 34.72
78.76, 505, 372, 30.65
76.61, 505, 372, 30.65
87.66, 490, 462, 41.34
84.85, 490, 462, 41.34
86.71, 497, 414, 40.1
79.95, 497, 414, 40.1
81.51, 510, 476, 36.13
83.4, 510, 476, 36.13
80.7, 506, 430, 36.74
66.51, 506, 430, 36.74
84.76, 552, 466, 41.2
91.42, 552, 466, 41.2
88.77, 512, 472, 39.41
85.17, 512, 472, 39.41
65.13, 496, 413, 27.85
65.38, 496, 413, 27.85
83.2, 459, 362, 38.84
83.75, 459, 357, 38.57
78.45, 462, 399, 29.57
66.17, 462, 399, 29.57
80.43, 471, 368, 30.71
53.26, 471, 368, 30.71
92.44, 504, 410, 39.27
87.56, 504, 410, 39.27
87.83, 462, 411, 40.39
78.35, 462, 411, 40.39
85.68, 522, 426, 35.92
90.14, 522, 426, 35.92
83.76, 473, 425, 35.06
81.88, 473, 425, 35.06
91.11, 564, 416, 37.98
89.42, 564, 416, 37.98
94.34, 522, 424, 34.67
88.68, 522, 424, 34.67
60.72, 486, 332, 25.35
45.13, 486, 359, 25.63
52.91, 489, 395, 28.61
42.03, 489, 395, 28.61
66.39, 502, 360, 26.39
71.67, 502, 360, 26.39
62.72, 532, 405, 25.68
30.12, 532, 405, 25.68
55.77, 480, 416, 24.76
63.46, 480, 416, 24.76
66.27, 553, 418, 27.27
38.04, 553, 418, 27.27
55.19, 497, 424, 25.24
68.16, 497, 424, 25.24
59.28, 588, 415, 26.75
31.57, 588, 415, 26.75
67.23, 554, 415, 26.02
37.35, 554, 415, 26.02
76.34, 442, 355, 30.7
49.86, 442, 355, 30.7
73.27, 472, 303, 33.99
0.0, 472, 303, 33.99
75.89, 485, 365, 37.81
80.0, 485, 365, 37.81
79.61, 446, 363, 32.78
74.1, 446, 363, 32.78
72.01, 516, 368, 32.07
68.75, 516, 368, 32.07
72.53, 470, 364, 34.62
89.84, 470, 364, 34.62
77.36, 545, 371, 34.23
81.4, 545, 371, 34.23
81.74, 515, 367, 34.33
68.66, 515, 367, 34.33
81.38, 465, 349, 30.37
76.79, 465, 349, 30.37
81.57, 482, 407, 30.22
72.97, 482, 407, 30.22
81.45, 449, 399, 29.32
68.17, 449, 399, 29.32
79.02, 513, 410, 28.29
72.2, 513, 410, 28.29
72.57, 472, 401, 28.93
71.82, 472, 401, 28.93
78.05, 545, 410, 31.22
70.73, 545, 410, 31.22
75.62, 515, 406, 30.3
72.41, 515, 406, 30.3
80.39, 510, 357, 33.61
36.69, 510, 357, 33.61
78.09, 470, 356, 28.37
60.67, 470, 356, 28.37
74.11, 507, 394, 28.93
77.66, 507, 394, 28.93
73.95, 471, 378, 30.0
67.89, 471, 379, 30.0
79.11, 574, 359, 33.15
37.33, 574, 359, 33.15
80.71, 531, 368, 26.9
25.54, 531, 368, 26.9
90.78, 489, 412, 40.78
84.71, 489, 412, 40.78
81.13, 515, 461, 36.66
85.03, 515, 461, 36.66
84.5, 513, 413, 40.92
78.21, 513, 413, 40.92
84.86, 539, 469, 41.79
89.13, 539, 469, 41.79
92.11, 505, 469, 40.94
89.98, 505, 469, 40.94
83.86, 520, 415, 38.07
85.78, 520, 415, 38.07
85.99, 464, 421, 38.72
86.46, 464, 421, 38.72
91.45, 546, 421, 37.53
85.51, 546, 421, 37.53
87.2, 519, 414, 39.37
87.92, 519, 414, 39.37
78.46, 519, 439, 36.73
74.38, 519, 440, 36.73
84.8, 575, 467, 33.4
92.08, 575, 467, 33.4
83.44, 537, 471, 35.03
92.78, 537, 471, 35.03
87.2, 570, 422, 38.15
88.86, 570, 422, 38.15
82.78, 534, 424, 36.56
77.12, 534, 424, 36.56
80.73, 547, 493, 44.42
76.06, 547, 493, 44.42
